class,prompt_id,prompt_text,iteration,filename,filepath,model,status,timestamp
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",11,nano_TACHY_TACHY_03_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_011.png,gemini-3-pro-image,success,2026-05-31T12:53:15.390043
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",12,nano_TACHY_TACHY_03_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_012.png,gemini-3-pro-image,success,2026-05-31T12:53:46.755918
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",13,nano_TACHY_TACHY_03_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_013.png,gemini-3-pro-image,success,2026-05-31T12:54:22.335578
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",14,nano_TACHY_TACHY_03_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_014.png,gemini-3-pro-image,success,2026-05-31T12:54:53.945089
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",15,nano_TACHY_TACHY_03_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_015.png,gemini-3-pro-image,success,2026-05-31T12:55:41.827695
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",16,nano_TACHY_TACHY_03_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_016.png,gemini-3-pro-image,success,2026-05-31T12:56:22.507214
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",17,nano_TACHY_TACHY_03_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_017.png,gemini-3-pro-image,success,2026-05-31T12:56:48.894414
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",18,nano_TACHY_TACHY_03_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_018.png,gemini-3-pro-image,success,2026-05-31T12:58:30.016121
TACHY,TACHY_03,"12-lead ECG of supraventricular tachycardia at 150 bpm. Regular rapid rhythm, narrow QRS complexes, P waves partially buried in T waves. Abrupt onset suggested by uniform beat morphology. Clinical cardiology ECG printout.",19,nano_TACHY_TACHY_03_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_03_019.png,gemini-3-pro-image,success,2026-05-31T12:59:04.304286
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",0,nano_TACHY_TACHY_04_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_000.png,gemini-3-pro-image,success,2026-05-31T12:59:46.063849
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",1,nano_TACHY_TACHY_04_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_001.png,gemini-3-pro-image,success,2026-05-31T13:02:04.421065
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",2,nano_TACHY_TACHY_04_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_002.png,gemini-3-pro-image,success,2026-05-31T13:04:04.421845
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",3,nano_TACHY_TACHY_04_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_003.png,gemini-3-pro-image,success,2026-05-31T13:04:32.834292
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",4,nano_TACHY_TACHY_04_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_004.png,gemini-3-pro-image,success,2026-05-31T13:05:07.323761
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",5,nano_TACHY_TACHY_04_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_005.png,gemini-3-pro-image,success,2026-05-31T13:07:02.259663
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",6,nano_TACHY_TACHY_04_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_006.png,gemini-3-pro-image,success,2026-05-31T13:07:38.572628
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",7,nano_TACHY_TACHY_04_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_007.png,gemini-3-pro-image,success,2026-05-31T13:08:05.967160
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",8,nano_TACHY_TACHY_04_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_008.png,gemini-3-pro-image,success,2026-05-31T13:08:38.211383
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",9,nano_TACHY_TACHY_04_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_009.png,gemini-3-pro-image,success,2026-05-31T13:12:28.266395
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",10,nano_TACHY_TACHY_04_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_010.png,gemini-3-pro-image,success,2026-05-31T13:13:50.689230
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",11,nano_TACHY_TACHY_04_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_011.png,gemini-3-pro-image,success,2026-05-31T13:14:36.333629
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",12,nano_TACHY_TACHY_04_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_012.png,gemini-3-pro-image,success,2026-05-31T13:15:38.898831
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",13,nano_TACHY_TACHY_04_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_013.png,gemini-3-pro-image,success,2026-05-31T13:16:13.014542
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",14,nano_TACHY_TACHY_04_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_014.png,gemini-3-pro-image,success,2026-05-31T13:16:47.382880
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",15,nano_TACHY_TACHY_04_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_015.png,gemini-3-pro-image,success,2026-05-31T13:17:32.941716
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",16,nano_TACHY_TACHY_04_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_016.png,gemini-3-pro-image,success,2026-05-31T13:19:15.571592
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",17,nano_TACHY_TACHY_04_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_017.png,gemini-3-pro-image,success,2026-05-31T13:19:56.217210
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",18,nano_TACHY_TACHY_04_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_018.png,gemini-3-pro-image,success,2026-05-31T13:20:25.029591
TACHY,TACHY_04,"Clinical ECG showing sinus tachycardia at 110 bpm in context of physiological stress. Regular RR intervals, normal axis, slight ST depression in lateral leads V5 V6 consistent with rate-related demand ischemia. Hospital ECG paper.",19,nano_TACHY_TACHY_04_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_04_019.png,gemini-3-pro-image,success,2026-05-31T13:22:19.305478
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",0,nano_TACHY_TACHY_05_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_000.png,gemini-3-pro-image,success,2026-05-31T13:24:39.887280
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",1,nano_TACHY_TACHY_05_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_001.png,gemini-3-pro-image,success,2026-05-31T13:25:13.843102
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",2,nano_TACHY_TACHY_05_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_002.png,gemini-3-pro-image,success,2026-05-31T13:25:59.888014
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",3,nano_TACHY_TACHY_05_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_003.png,gemini-3-pro-image,success,2026-05-31T13:26:42.137878
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",4,nano_TACHY_TACHY_05_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_004.png,gemini-3-pro-image,success,2026-05-31T13:28:43.120656
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",5,nano_TACHY_TACHY_05_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_005.png,gemini-3-pro-image,success,2026-05-31T13:29:26.116165
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",6,nano_TACHY_TACHY_05_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_006.png,gemini-3-pro-image,success,2026-05-31T13:29:58.763651
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",7,nano_TACHY_TACHY_05_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_007.png,gemini-3-pro-image,success,2026-05-31T13:30:27.431961
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",8,nano_TACHY_TACHY_05_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_008.png,gemini-3-pro-image,success,2026-05-31T13:32:10.202949
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",9,nano_TACHY_TACHY_05_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_009.png,gemini-3-pro-image,success,2026-05-31T13:32:43.018729
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",10,nano_TACHY_TACHY_05_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_010.png,gemini-3-pro-image,success,2026-05-31T13:34:33.015552
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",11,nano_TACHY_TACHY_05_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_011.png,gemini-3-pro-image,success,2026-05-31T13:35:06.054763
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",12,nano_TACHY_TACHY_05_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_012.png,gemini-3-pro-image,success,2026-05-31T13:35:34.841921
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",13,nano_TACHY_TACHY_05_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_013.png,gemini-3-pro-image,success,2026-05-31T13:37:15.478302
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",14,nano_TACHY_TACHY_05_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_014.png,gemini-3-pro-image,success,2026-05-31T13:37:45.049667
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",15,nano_TACHY_TACHY_05_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_015.png,gemini-3-pro-image,success,2026-05-31T13:38:48.086573
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",16,nano_TACHY_TACHY_05_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_016.png,gemini-3-pro-image,success,2026-05-31T13:39:25.229082
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",17,nano_TACHY_TACHY_05_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_017.png,gemini-3-pro-image,success,2026-05-31T13:41:16.924164
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",18,nano_TACHY_TACHY_05_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_018.png,gemini-3-pro-image,success,2026-05-31T13:42:29.029712
TACHY,TACHY_05,"Electrocardiogram demonstrating rapid sinus tachycardia at 155 bpm. Very short RR intervals, P waves visible but close to preceding T waves, narrow QRS, no delta waves. Standard 12-lead ECG recording on pink grid paper.",19,nano_TACHY_TACHY_05_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_05_019.png,gemini-3-pro-image,success,2026-05-31T13:43:38.473364
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,0,nano_TACHY_TACHY_06_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_000.png,gemini-3-pro-image,success,2026-05-31T13:44:17.885446
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,1,nano_TACHY_TACHY_06_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_001.png,gemini-3-pro-image,success,2026-05-31T13:44:58.864074
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,2,nano_TACHY_TACHY_06_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_002.png,gemini-3-pro-image,success,2026-05-31T13:45:47.253948
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,3,nano_TACHY_TACHY_06_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_003.png,gemini-3-pro-image,success,2026-05-31T13:46:22.050618
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,4,nano_TACHY_TACHY_06_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_004.png,gemini-3-pro-image,success,2026-05-31T13:48:31.718619
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,5,nano_TACHY_TACHY_06_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_005.png,gemini-3-pro-image,success,2026-05-31T13:49:08.880041
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,6,nano_TACHY_TACHY_06_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_006.png,gemini-3-pro-image,success,2026-05-31T13:49:39.061841
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,7,nano_TACHY_TACHY_06_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_007.png,gemini-3-pro-image,success,2026-05-31T13:51:20.727376
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,8,nano_TACHY_TACHY_06_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_008.png,gemini-3-pro-image,success,2026-05-31T13:51:50.560125
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,9,nano_TACHY_TACHY_06_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_009.png,gemini-3-pro-image,success,2026-05-31T13:52:44.057337
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,10,nano_TACHY_TACHY_06_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_010.png,gemini-3-pro-image,success,2026-05-31T13:53:26.979447
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,11,nano_TACHY_TACHY_06_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_011.png,gemini-3-pro-image,success,2026-05-31T13:56:58.926610
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,12,nano_TACHY_TACHY_06_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_012.png,gemini-3-pro-image,success,2026-05-31T13:57:29.348125
TACHY,TACHY_06,12-lead ECG of AVNRT presenting as regular narrow complex tachycardia at 170 bpm. No visible P waves as they are buried within QRS complexes. Sudden onset regular rapid rhythm. Emergency department ECG printout.,13,nano_TACHY_TACHY_06_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\TACHY\nano_TACHY_TACHY_06_013.png,gemini-3-pro-image,success,2026-05-31T13:58:53.301421
